Shares_Owned,Dollar_Amount,Date,Stock_Price,Amount_Invested
47.99535852242034,65894.27015406227,1999-06-01,1372.9300537109375,32500
48.52737199383766,68924.88013145691,1999-07-01,1420.3299560546875,33000
48.888946733039965,67605.58942930806,1999-08-01,1382.8399658203125,33500
49.25621841464483,67056.92390903996,1999-09-01,1361.3900146484375,34000
49.80505019759977,68390.80296853658,1999-10-01,1373.1700439453125,34500
50.15585106158393,71487.63901540558,1999-11-01,1425.31005859375,35000
50.49527133738776,74384.5829743112,1999-12-01,1473.0999755859375,35500
51.02292359813707,75411.88107804659,2000-01-01,1478.0,36000
51.36905213858163,74205.1667750426,2000-02-01,1444.550048828125,36500
51.6910365941846,80269.4597436138,2000-03-01,1552.8699951171875,37000
52.21227668045058,79738.06376430423,2000-04-01,1527.18994140625,37500
52.54977018147599,77853.01053473985,2000-05-01,1481.510009765625,38000
52.885581792473985,78742.93213880247,2000-06-01,1488.9300537109375,38500
53.413431114844585,81045.26443029052,2000-07-01,1517.3199462890625,39000
53.74125483276252,81966.69718420996,2000-08-01,1525.2099609375,39500
54.06803300343822,82728.95477020231,2000-09-01,1530.0899658203125,40000
54.61447326932154,79454.2250682798,2000-10-01,1454.8199462890625,40500
54.96206723340667,79060.73308561041,2000-11-01,1438.4599609375,41000
55.32202546559696,76845.06217425823,2000-12-01,1389.050048828125,41500
55.890919265264515,77317.82071108409,2001-01-01,1383.3699951171875,42000
56.25419103485301,77427.14373122965,2001-02-01,1376.3800048828125,42500
56.64869323827688,71797.68927350141,2001-03-01,1267.4200439453125,43000
57.25504373027505,72673.82980249455,2001-04-01,1269.300048828125,43500
57.635003135100554,75843.63277120292,2001-05-01,1315.9300537109375,44000
58.02361826769412,74654.34745226215,2001-06-01,1286.6199951171875,44500
58.644504185876656,72706.28511766686,2001-07-01,1239.780029296875,45000
59.05224472591785,72413.99729341544,2001-08-01,1226.27001953125,45500
59.48499527934939,68728.96499803069,2001-09-01,1155.4000244140625,46000
60.15826705915668,66812.37209734539,2001-10-01,1110.6099853515625,46500
60.588049243740784,70486.92502502324,2001-11-01,1163.3800048828125,47000
61.01408152171852,71607.34605759897,2001-12-01,1173.6199951171875,47500
61.66770400205209,72581.03577262424,2002-01-01,1176.969970703125,48000
62.11010359646153,70196.83605200092,2002-02-01,1130.199951171875,48500
62.536019763349124,73413.53137676616,2002-03-01,1173.93994140625,49000
63.20613063102934,72550.52282315493,2002-04-01,1147.8399658203125,49500
63.65796917596803,70443.26993462497,2002-05-01,1106.5899658203125,50000
64.12493595087157,68661.13329381615,2002-06-01,1070.739990234375,50500
64.86818988086762,64508.82153425405,2002-07-01,994.4600219726562,51000
65.38632459589353,63097.80323503725,2002-08-01,965.0,51500
65.92743841316087,60918.27293017419,2002-09-01,924.02001953125,52000
66.72566692284849,60549.539355374094,2002-10-01,907.4400024414062,52500
67.2565539247296,63343.56810999055,2002-11-01,941.8200073242188,53000
67.78050914190878,64681.586249697815,2002-12-01,954.280029296875,53500
68.56941682123261,64115.832361664536,2003-01-01,935.0499877929688,54000
69.14769216302707,59787.86156474538,2003-02-01,864.6400146484375,54500
69.70579014982756,62449.419097032034,2003-03-01,895.9000244140625,55000
70.50817189414002,65166.47210288361,2003-04-01,924.239990234375,55500
71.02610265453598,68567.17932744308,2003-05-01,965.3800048828125,56000
71.51855337655157,72614.93402205501,2003-06-01,1015.3300170898438,56500
72.27915989686284,73392.97980978277,2003-07-01,1015.4099731445312,57000
72.77371484208629,73574.95415317848,2003-08-01,1011.010009765625,57500
73.25435003152884,76205.77065579718,2003-09-01,1040.2900390625,58000
74.00353166369908,77984.1845226524,2003-10-01,1053.7900390625,58500
74.47361109633523,79213.85826082037,2003-11-01,1063.6500244140625,59000
74.92302503685723,83356.36512502687,2003-12-01,1112.56005859375,59500
75.6367444325439,87389.18215179261,2004-01-01,1155.3800048828125,60000
76.06815826921586,88161.47258514958,2004-02-01,1158.97998046875,60500
76.497995883785,88984.76225779374,2004-03-01,1163.22998046875,61000
77.21943060314673,88846.35612153453,2004-04-01,1150.5699462890625,61500
77.66279521230287,87583.4399142967,2004-05-01,1127.739990234375,62000
78.09896599488759,89527.9660091812,2004-06-01,1146.3399658203125,62500
78.83011068331987,89932.5407775701,2004-07-01,1140.8399658203125,63000
79.28069100899836,87976.20145710553,2004-08-01,1109.6800537109375,63500
79.72256666760454,90209.276201224,2004-09-01,1131.5400390625,64000
80.45933547663905,91888.58800977412,2004-10-01,1142.050048828125,64500
80.88004800918881,96122.69869762367,2004-11-01,1188.4599609375,65000
81.29078299317004,98957.70528872682,2004-12-01,1217.3299560546875,65500
82.00619986226708,99867.15419647783,2005-01-01,1217.800048828125,66000
82.4185914232215,99927.59215595633,2005-02-01,1212.43994140625,66500
82.82538984318306,101801.51369689219,2005-03-01,1229.1099853515625,67000
83.55549037270384,99588.11827340405,2005-04-01,1191.8800048828125,67500
83.97230985282738,100729.82892731014,2005-05-01,1199.56005859375,68000
84.38228370798589,102911.78650326242,2005-06-01,1219.5899658203125,68500
85.1002753092328,105962.60987893466,2005-07-01,1245.1500244140625,69000
85.50160451626958,106523.0277501747,2005-08-01,1245.8599853515625,69500
85.90381506386805,106789.61003979851,2005-09-01,1243.1300048828125,70000
86.63135759562923,106845.91561596062,2005-10-01,1233.3399658203125,70500
87.0248600780285,110577.26948432435,2005-11-01,1270.6400146484375,71000
87.41677102085944,111526.3207368095,2005-12-01,1275.800048828125,71500
88.13071410801204,114120.46385009355,2006-01-01,1294.9000244140625,72000
88.51604978986099,114855.7659715499,2006-02-01,1297.5699462890625,72500
88.89747295455767,116533.91978074025,2006-03-01,1310.8800048828125,73000
89.61015509147333,118120.52509822359,2006-04-01,1318.1600341796875,73500
89.98703005823454,119385.7883843618,2006-05-01,1326.699951171875,74000
90.37442273433766,116644.4647888499,2006-06-01,1290.6800537109375,74500
91.1038236744043,116651.16191276675,2006-07-01,1280.4200439453125,75000
91.48645526426658,119549.0096586053,2006-08-01,1306.739990234375,75500
91.85951163239162,123117.46894185846,2006-09-01,1340.280029296875,76000
92.56383943239314,128612.82217961992,2006-10-01,1389.449951171875,76500
92.91898081048214,130819.70525438758,2006-11-01,1407.8900146484375,77000
93.26818914087414,133542.33135872797,2006-12-01,1431.81005859375,77500
93.9647792957241,135460.56410407161,2007-01-01,1441.6099853515625,78000
94.3068771893415,137836.0974283151,2007-02-01,1461.5699462890625,78500
94.65436726496216,136197.22390041998,2007-03-01,1438.8900146484375,79000
95.343095052755,142825.86511309788,2007-04-01,1498.02001953125,79500
95.66870914853833,146905.04862571793,2007-05-01,1535.56005859375,80000
95.99326644003166,147883.39217146064,2007-06-01,1540.56005859375,80500
96.6745985978548,150416.01031862196,2007-07-01,1555.9000244140625,81000
97.00706971949921,145887.96350145966,2007-08-01,1503.8900146484375,81500
97.33201090720685,149768.65751284754,2007-09-01,1538.739990234375,82000
98.01424672169617,154479.2707655018,2007-10-01,1576.0899658203125,82500
98.33770591561311,152009.44626861223,2007-11-01,1545.7900390625,83000
98.66588251243944,150324.3733200403,2007-12-01,1523.5699462890625,83500
99.37560656273922,146258.03841177252,2008-01-01,1471.77001953125,84000
99.73376761559281,139230.33621464504,2008-02-01,1396.02001953125,84500
100.10150118543916,136106.01450836338,2008-03-01,1359.6800537109375,85000
100.83286266248922,141626.8084940249,2008-04-01,1404.5699462890625,85500
101.1800270263385,145723.52113632756,2008-05-01,1440.239990234375,86000
101.53613968800417,142561.82188676158,2008-06-01,1404.050048828125,86500
102.30384618875328,132193.96542549581,2008-07-01,1292.1700439453125,87000
102.68460999388142,134840.29812041388,2008-08-01,1313.1500244140625,87500
103.06832805703452,134302.1582175448,2008-09-01,1303.0400390625,88000
103.88327227722989,121234.89828915085,2008-10-01,1167.030029296875,88500
104.37954526226585,105163.43666651697,2008-11-01,1007.510009765625,89000
104.92370373566752,96409.14261590423,2008-12-01,918.8499755859375,89500
105.84691283094129,99903.60609133079,2009-01-01,943.8499755859375,90000
106.41833486545485,93117.1082298632,2009-02-01,875.010009765625,90500
107.01858938744064,89144.34249774348,2009-03-01,832.97998046875,91000
107.98252864657128,95964.074526354,2009-04-01,888.7000122070312,91500
108.52006480575338,100942.10682577667,2009-05-01,930.1699829101562,92000
109.04295156962047,104270.13944967304,2009-06-01,956.22998046875,92500
109.95352817125122,109588.48165239897,2009-07-01,996.6799926757812,93000
110.43454254789722,114793.39070687574,2009-08-01,1039.469970703125,93500
110.89744120891538,119785.87382926702,2009-09-01,1080.1500244140625,94000
111.76729078451928,123096.02174122198,2009-10-01,1101.3599853515625,94500
112.21624877669495,124974.10752494658,2009-11-01,1113.68994140625,95000
112.65857790304202,127347.00384013135,2009-12-01,1130.3800048828125,95500
113.51566013154252,130594.08565557624,2010-01-01,1150.449951171875,96000
113.96513063750957,126777.09563201168,2010-02-01,1112.4200439453125,96500
114.38861184325651,135057.4834147568,2010-03-01,1180.68994140625,97000
115.22747238409043,140554.47644045492,2010-04-01,1219.800048828125,97500
115.64236538150494,139364.08435687303,2010-05-01,1205.1300048828125,98000
116.08436215371992,131318.1107318799,2010-06-01,1131.22998046875,98500
116.9657287564815,131112.7279383607,2010-07-01,1120.949951171875,99000
117.40850443244408,132582.37839872573,2010-08-01,1129.239990234375,99500
117.84059678374486,136360.42900203296,2010-09-01,1157.1600341796875,100000
118.70051028614859,141982.43011245076,2010-10-01,1196.1400146484375,100500
119.10798169624935,146155.01694559617,2010-11-01,1227.0799560546875,101000
119.50398994087803,150885.73478177472,2010-12-01,1262.5999755859375,101500
120.33595695308654,156758.04633227846,2011-01-01,1302.6700439453125,102000
120.70796140224522,162239.94319857797,2011-02-01,1344.0699462890625,102500
121.08325787821498,161316.80635334933,2011-03-01,1332.280029296875,103000
121.90373855874114,166344.972630513,2011-04-01,1364.56005859375,103500
122.26854762937667,167578.82063674156,2011-05-01,1370.5799560546875,104000
122.64023958458706,164975.64430089356,2011-06-01,1345.199951171875,104500
123.46874157349815,167482.8761581199,2011-07-01,1356.47998046875,105000
123.8511858499385,161920.56396123473,2011-08-01,1307.3800048828125,105500
124.25792468626823,152749.02909140784,2011-09-01,1229.2900390625,106000
125.11069120665866,161725.59037144372,2011-10-01,1292.6600341796875,106500
125.50206530621635,160335.16965998724,2011-11-01,1277.550048828125,107000
125.89596149245308,159808.5560249488,2011-12-01,1269.3699951171875,107500
126.74303292272728,169008.02839829435,2012-01-01,1333.469970703125,108000
127.10586708271305,175156.9740397348,2012-02-01,1378.0400390625,108500
127.45819065062226,180882.2943736028,2012-03-01,1419.1500244140625,109000
128.28768236721677,182473.8342718865,2012-04-01,1422.3800048828125,109500
128.64095937805166,182068.11571751756,2012-05-01,1415.3199462890625,110000
129.00767348358082,175896.79744856086,2012-06-01,1363.4599609375,110500
129.85071476759296,180718.43250257644,2012-07-01,1391.739990234375,111000
130.20117876875386,185755.42471903312,2012-08-01,1426.6800537109375,111500
130.54027446609638,192482.94137781113,2012-09-01,1474.510009765625,112000
131.3697145740941,193239.59021827998,2012-10-01,1470.9599609375,112500
131.7183239664618,188919.64308800068,2012-11-01,1434.27001953125,113000
132.06362783386513,191228.1331034367,2012-12-01,1448.0,113500
132.89000543674715,200655.92702263824,2013-01-01,1509.93994140625,114000
133.2166021806669,203946.61713680992,2013-02-01,1530.93994140625,114500
133.53501672499752,209687.3699750878,2013-03-01,1570.280029296875,115000
134.34874837952302,214631.52273267735,2013-04-01,1597.5699462890625,115500
134.6451008635986,227170.5285069609,2013-05-01,1687.1800537109375,116000
134.9473636131683,223228.5715081948,2013-06-01,1654.18994140625,116500
135.74774509294937,230605.55838598526,2013-07-01,1698.780029296875,117000
136.04019918476126,232583.85331853986,2013-08-01,1709.6700439453125,117500
136.32923991882876,235830.49696897477,2013-09-01,1729.8599853515625,118000
137.12212980463687,243421.94325453756,2013-10-01,1775.219970703125,118500
137.3978321489549,249177.8452026157,2013-11-01,1813.550048828125,119000
137.6681842641038,254609.03863890894,2013-12-01,1849.43994140625,119500
138.4545875687364,256257.28412338553,2014-01-01,1850.8399658203125,120000
138.72226497903065,259122.0992958242,2014-02-01,1867.9200439453125,120500
138.98766199054108,261848.58148841554,2014-03-01,1883.969970703125,121000
139.7724008850688,265187.3848461179,2014-04-01,1897.280029296875,121500
140.0322720889412,269426.2965697935,2014-05-01,1924.030029296875,122000
140.2863151791397,276107.3231110534,2014-06-01,1968.1700439453125,122500
141.06346976250322,280912.3851167107,2014-07-01,1991.3900146484375,123000
141.31284134125423,283337.90492290125,2014-08-01,2005.0400390625,123500
141.56045680314713,285847.3693867492,2014-09-01,2019.260009765625,124000
142.33905526672078,287267.2496085642,2014-10-01,2018.18994140625,124500
142.5799308966817,295961.7187504782,2014-11-01,2075.760009765625,125000
142.81875967475648,298998.2212906587,2014-12-01,2093.550048828125,125500
143.59560083270233,297581.7947669677,2015-01-01,2072.360107421875,126000
143.83149550066503,304863.8121896946,2015-02-01,2119.590087890625,126500
144.0676207771149,305066.0711617771,2015-03-01,2117.52001953125,127000
144.84306665689104,307924.76095135324,2015-04-01,2125.919921875,127500
145.07728941531462,309699.3870103492,2015-05-01,2134.719970703125,128000
145.31204551427348,309495.783408241,2015-06-01,2129.8701171875,128500
146.09139708749623,311586.66352287034,2015-07-01,2132.820068359375,129000
146.3280655626891,309141.4381308056,2015-08-01,2112.659912109375,129500
146.5754849799789,296208.5324295384,2015-09-01,2020.8599853515625,130000
147.36388401645235,308627.13964703947,2015-10-01,2094.320068359375,130500
147.60012532495236,312392.7103649402,2015-11-01,2116.47998046875,131000
147.83773741625203,311090.51860035246,2015-12-01,2104.27001953125,131500
148.63744343062012,302952.82994260226,2016-01-01,2038.199951171875,132000
148.89216080130007,292269.3501504199,2016-02-01,1962.9599609375,132500
149.13344909226734,309035.81871796196,2016-03-01,2072.2099609375,133000
149.9295484823024,316508.78064434323,2016-04-01,2111.050048828125,133500
150.1672498175386,315873.803713242,2016-05-01,2103.47998046875,134000
150.40303769732776,318937.1689329667,2016-06-01,2120.550048828125,134500
151.1967134479129,329168.8661690904,2016-07-01,2177.090087890625,135000
151.42462743620072,332196.87078834826,2016-08-01,2193.81005859375,135500
151.65316019784507,331797.417373914,2016-09-01,2187.8701171875,136000
152.4523167653525,330760.5613420303,2016-10-01,2169.60009765625,136500
152.67814214719917,338044.6894380885,2016-11-01,2214.10009765625,137000
152.8976782207386,348229.053557503,2016-12-01,2277.530029296875,137500
153.68834228681726,353635.33721768094,2017-01-01,2300.989990234375,138000
153.89917575020573,364978.05727032945,2017-02-01,2371.5400390625,138500
154.10742405051116,370008.83998688566,2017-03-01,2400.97998046875,139000
154.89382007644488,371460.1499408124,2017-04-01,2398.159912109375,139500
155.1005418446912,375143.22550655814,2017-05-01,2418.7099609375,140000
155.3043057662791,381088.82219191623,2017-06-01,2453.820068359375,140500
156.08798191319946,387728.7966888508,2017-07-01,2484.0400390625,141000
156.28871498095353,389294.8897996915,2017-08-01,2490.8701171875,141500
156.48717178549276,394260.03091407166,2017-09-01,2519.43994140625,142000
157.26757354429466,406218.9940418099,2017-10-01,2582.97998046875,142500
157.4557033093722,418476.3193757975,2017-11-01,2657.739990234375,143000
157.6412341336246,424838.39213469875,2017-12-01,2694.969970703125,143500
158.406430740415,455081.10124446964,2018-01-01,2872.8701171875,144000
158.5827378839879,449734.2951348361,2018-02-01,2835.9599609375,144500
158.76118822747867,444832.9577905502,2018-03-01,2801.89990234375,145000
159.54053600135563,433549.8096203109,2018-04-01,2717.489990234375,145500
159.7228686935272,437998.4378863444,2018-05-01,2742.239990234375,146000
159.90198579141742,446361.5915925395,2018-06-01,2791.469970703125,146500
160.67717818478488,457613.4284929521,2018-07-01,2848.030029296875,147000
160.84861655269162,469114.99017592514,2018-08-01,2916.5,147500
161.01863196116818,473541.29076889093,2018-09-01,2940.909912109375,148000
161.79252795088206,475647.3986017369,2018-10-01,2939.860107421875,148500
161.9701383863277,455970.2192608741,2018-11-01,2815.14990234375,149000
162.1486983404043,454045.53103444964,2018-12-01,2800.179931640625,149500
162.94132932118913,441399.9061085157,2019-01-01,2708.949951171875,150000
163.1190445438256,458933.79904064845,2019-02-01,2813.489990234375,150500
163.2938507675417,467071.04385690624,2019-03-01,2860.31005859375,151000
164.07572181499134,483944.6262123572,2019-04-01,2949.52001953125,151500
164.2449763907326,485200.9928576967,2019-05-01,2954.1298828125,152000
164.41365881789483,487346.73072904156,2019-06-01,2964.14990234375,152500
165.1953366255679,500208.1721690157,2019-07-01,3027.97998046875,153000
165.3612516921223,498331.0290205666,2019-08-01,3013.590087890625,153500
165.52670558231245,500220.04738622066,2019-09-01,3021.989990234375,154000
166.31135977450404,507266.2946895585,2019-10-01,3050.10009765625,154500
166.46987555901515,525089.2713064615,2019-11-01,3154.260009765625,155000
166.62381976671776,541182.4915446155,2019-12-01,3247.929931640625,155500
167.3984597053473,558737.5601202182,2020-01-01,3337.77001953125,156000
167.54579934004,568570.0242487914,2020-02-01,3393.52001953125,156500
167.70520151960017,526044.2547973219,2020-03-01,3136.719970703125,157000
168.50330877372764,497903.7050640782,2020-04-01,2954.860107421875,157500
168.66624581574567,517581.0353703538,2020-05-01,3068.669921875,158000
168.82089472195202,545819.8795686861,2020-06-01,3233.1298828125,158500
169.60641256675797,556307.3354985279,2020-07-01,3279.989990234375,159000
169.7486693850481,596627.5340098891,2020-08-01,3514.77001953125,159500
169.8880185089687,609576.9163419052,2020-09-01,3588.110107421875,160000
170.6659495963767,605838.5378412944,2020-10-01,3549.85009765625,160500
170.8030865609156,622746.3439022338,2020-11-01,3645.989990234375,161000
170.93605821308643,642753.7577463604,2020-12-01,3760.199951171875,161500
171.7062373617671,664657.657435477,2021-01-01,3870.89990234375,162000
171.83280586409523,678813.4595233145,2021-02-01,3950.429931640625,162500
171.95798079881695,686870.662969108,2021-03-01,3994.409912109375,163000
172.72134090857426,728673.3014901744,2021-04-01,4218.77978515625,163500
172.8393199732814,732499.9583711014,2021-05-01,4238.0400390625,164000
172.95553336421904,744129.1058145567,2021-06-01,4302.43017578125,164500
173.71698419035707,769561.0657757644,2021-07-01,4429.97021484375,165000
173.82718043113715,788716.4716355896,2021-08-01,4537.35986328125,165500
173.9371708596068,790692.3051381954,2021-09-01,4545.85009765625,166000
174.69794030916677,805022.0984281418,2021-10-01,4608.080078125,166500
174.8033403744654,829237.3438251112,2021-11-01,4743.830078125,167000
174.9073136037957,841117.0583541275,2021-12-01,4808.93017578125,167500
175.666980175528,846472.444599377,2022-01-01,4818.6201171875,168000
175.7757867617267,807744.2409633928,2022-02-01,4595.31005859375,168500
175.88360812783603,815625.0216189468,2022-03-01,4637.2998046875,169000
176.65202229971567,811442.266334977,2022-04-01,4593.4501953125,169500
176.7680945946191,761456.8779814717,2022-05-01,4307.66015625,170000
176.88778312392293,738950.4414199451,2022-06-01,4177.509765625,170500
177.67188088467333,735588.2202939107,2022-07-01,4140.14990234375,171000
177.78748034293633,768980.5947811666,2022-08-01,4325.27978515625,171500
177.9088607846829,732856.3738305217,2022-09-01,4119.27978515625,172000
178.7040462184067,697914.3422210362,2022-10-01,3905.419921875,172500
178.8265919308595,729632.185212907,2022-11-01,4080.110107421875,173000
178.9485146037855,733860.6934593638,2022-12-01,4100.9599609375,173500
179.74169521669504,735900.238951985,2023-01-01,4094.2099609375,174000
179.8608722295907,754595.487248191,2023-02-01,4195.43994140625,174500
179.98250453513106,739863.08051779,2023-03-01,4110.75,175000
180.77734127697798,753852.3703578971,2023-04-01,4170.06005859375,175500
180.8955138534852,765387.0263310587,2023-05-01,4231.10009765625,176000
181.00765969740294,807019.0270723712,2023-06-01,4458.47998046875,176500
181.7949672734622,837542.1079204029,2023-07-01,4607.06982421875,177000
181.9040275635668,833960.8641653579,2023-08-01,4584.6201171875,177500
182.0141294077727,826571.6651730478,2023-09-01,4541.25,178000
182.81048506832605,803190.6307469896,2023-10-01,4393.56982421875,178500
182.91947356461154,839168.7187124762,2023-11-01,4587.64013671875,179000
183.02378583807106,877287.8769107929,2023-12-01,4793.2998046875,179500
183.81208927041078,901355.6982242467,2024-01-01,4903.68017578125,180000
