Shares_Owned,Dollar_Amount,Date,Stock_Price,Amount_Invested
32.99181482055314,51331.965484762855,2007-07-01,1555.9000244140625,42000
33.656757063841965,50616.060873760194,2007-08-01,1503.8900146484375,43000
34.306639439257246,52788.99803573692,2007-09-01,1538.739990234375,44000
34.94112098643183,55070.35018122874,2007-10-01,1576.0899658203125,45000
35.58803937426572,55011.636774504,2007-11-01,1545.7900390625,46000
36.244392567918354,55220.86723798306,2007-12-01,1523.5699462890625,47000
36.923846549674614,54343.41035758349,2008-01-01,1471.77001953125,48000
37.64016865538179,52546.428981445635,2008-02-01,1396.02001953125,49000
38.375635795074494,52178.58653903826,2008-03-01,1359.6800537109375,50000
39.0875974902838,54901.26470749641,2008-04-01,1404.5699462890625,51000
39.781926217982345,57295.52102769152,2008-05-01,1440.239990234375,52000
40.49415154131369,56855.81544883498,2008-06-01,1404.050048828125,53000
41.268043495151865,53325.32957666746,2008-07-01,1292.1700439453125,54000
42.02957110540813,55191.13232317926,2008-08-01,1313.1500244140625,55000
42.797007231714325,55766.21397497113,2008-09-01,1303.0400390625,56000
43.65388321167732,50945.39260344614,2008-10-01,1167.030029296875,57000
44.64642918174925,44981.72430090447,2008-11-01,1007.510009765625,58000
45.73474612855257,42023.37036364958,2008-12-01,918.8499755859375,59000
46.7942365410826,44166.739016863394,2009-01-01,943.8499755859375,60000
47.93708061010971,41945.42537278765,2009-02-01,875.010009765625,61000
49.13758965408128,40930.62847033808,2009-03-01,832.97998046875,62000
50.262828751936766,44668.576525406126,2009-04-01,888.7000122070312,63000
51.33790107030096,47752.974561205134,2009-05-01,930.1699829101562,64000
52.38367459803515,50090.840137760504,2009-06-01,956.22998046875,65000
53.38700566452451,53209.76041470018,2009-07-01,996.6799926757812,66000
54.34903441781651,56494.18921403086,2009-08-01,1039.469970703125,67000
55.27483173985283,59705.11085328523,2009-09-01,1080.1500244140625,68000
56.18280008199374,61877.48787531439,2009-10-01,1101.3599853515625,69000
57.0807160663451,63570.21933135467,2009-11-01,1113.68994140625,70000
57.96537431903922,65522.90010578961,2009-12-01,1130.3800048828125,71000
58.8345994417674,67686.26205499814,2010-01-01,1150.449951171875,72000
59.73354045370152,66448.78769651575,2010-02-01,1112.4200439453125,73000
60.5805028651954,71526.79037826872,2010-03-01,1180.68994140625,74000
61.400309358038804,74896.10035299772,2010-04-01,1219.800048828125,75000
62.230095352867835,74995.3551164595,2010-05-01,1205.1300048828125,76000
63.11408889729779,71396.54955059313,2010-06-01,1131.22998046875,77000
64.00618938666805,71747.73486768334,2010-07-01,1120.949951171875,78000
64.89174073859321,73278.3486779406,2010-08-01,1129.239990234375,79000
65.75592544119479,76090.12893104994,2010-09-01,1157.1600341796875,80000
66.59194797012417,79653.29362045231,2010-10-01,1196.1400146484375,81000
67.40689079032572,82713.644588776,2010-11-01,1227.0799560546875,82000
68.19890727958308,86107.93866618922,2010-12-01,1262.5999755859375,83000
68.96656137944352,89840.67354291677,2011-01-01,1302.6700439453125,84000
69.71057027776088,93695.88244900998,2011-02-01,1344.0699462890625,85000
70.46116322970039,93874.00061195713,2011-03-01,1332.280029296875,86000
71.1940001566661,97148.48902530374,2011-04-01,1364.56005859375,87000
71.92361829793717,98577.06960608084,2011-05-01,1370.5799560546875,88000
72.66700220835796,97751.64782248966,2011-06-01,1345.199951171875,89000
73.40420438929574,99571.33373631602,2011-07-01,1356.47998046875,90000
74.16909294217646,96967.18909289644,2011-08-01,1307.3800048828125,91000
74.98257061483591,92175.3271601183,2011-09-01,1229.2900390625,92000
75.75616922046974,97926.9722938546,2011-10-01,1292.6600341796875,93000
76.53891741958513,97782.2976866428,2011-11-01,1277.550048828125,94000
77.3267097920586,98156.20523117359,2011-12-01,1269.3699951171875,95000
78.07663294141359,104112.84544098543,2012-01-01,1333.469970703125,96000
78.80230126138514,108592.72630845408,2012-02-01,1378.0400390625,97000
79.50694839720356,112832.28775897904,2012-03-01,1419.1500244140625,98000
80.20999540051291,114089.09364943192,2012-04-01,1422.3800048828125,99000
80.9165494221827,114522.80638209988,2012-05-01,1415.3199462890625,100000
81.649977633241,111326.47531436651,2012-06-01,1363.4599609375,101000
82.36850265013844,114635.53907392376,2012-07-01,1391.739990234375,102000
83.06943065246027,118513.49978498902,2012-08-01,1426.6800537109375,103000
83.74762204714531,123486.70700258411,2012-09-01,1474.510009765625,104000
84.42745020464503,124189.39885507738,2012-10-01,1470.9599609375,105000
85.12466898938042,122091.76065398986,2012-11-01,1434.27001953125,106000
85.81527672418706,124260.52069662286,2012-12-01,1448.0,107000
86.47755472119711,130575.91390868014,2013-01-01,1509.93994140625,108000
87.13074820903664,133391.94255782527,2013-02-01,1530.93994140625,109000
87.76757729769783,137819.6738503447,2013-03-01,1570.280029296875,110000
88.39352798131131,141214.84374940424,2013-04-01,1597.5699462890625,111000
88.98623294946246,150135.7972872081,2013-05-01,1687.1800537109375,112000
89.59075844860187,148200.13146863424,2013-06-01,1654.18994140625,113000
90.17941618106526,153194.99126204514,2013-07-01,1698.780029296875,114000
90.76432436468902,155177.04642524448,2013-08-01,1709.6700439453125,115000
91.342405832824,158009.5728159454,2013-09-01,1729.8599853515625,116000
91.90571630504898,163152.86300649878,2013-10-01,1775.219970703125,117000
92.45712099368505,167675.61629260538,2013-11-01,1813.550048828125,118000
92.99782522398282,171993.89243315146,2013-12-01,1849.43994140625,119000
93.53812045126725,173124.09165891976,2014-01-01,1850.8399658203125,120000
94.07347527185574,175721.73006389305,2014-02-01,1867.9200439453125,121000
94.6042692948766,178231.60245185922,2014-03-01,1883.969970703125,122000
95.13133961900297,180490.79081939292,2014-04-01,1897.280029296875,123000
95.65108202674774,184035.55415420127,2014-05-01,1924.030029296875,124000
96.15916820714476,189257.5943160008,2014-06-01,1968.1700439453125,125000
96.66133001002822,192490.40738460756,2014-07-01,1991.3900146484375,126000
97.16007316753024,194809.8368991402,2014-08-01,2005.0400390625,127000
97.65530409131607,197191.45029309596,2014-09-01,2019.260009765625,128000
98.15079759243976,198086.9524420627,2014-10-01,2018.18994140625,129000
98.63254885236162,204737.50056898664,2014-11-01,2075.760009765625,130000
99.11020640851116,207492.1774659041,2014-12-01,2093.550048828125,131000
99.59274802684219,206392.03799934642,2015-01-01,2072.360107421875,132000
100.0645373627676,212095.8015434833,2015-02-01,2119.590087890625,133000
100.53678791566738,212888.66111079312,2015-03-01,2117.52001953125,134000
101.00717251939132,214733.16031123904,2015-04-01,2125.919921875,135000
101.47561803623849,216622.02836140053,2015-05-01,2134.719970703125,136000
101.94513023415622,217129.88647851726,2015-06-01,2129.8701171875,137000
102.41399303924472,218430.61963491846,2015-07-01,2132.820068359375,138000
102.88732998963043,217365.93753306087,2015-08-01,2112.659912109375,139000
103.38216882421007,208920.8881757059,2015-09-01,2020.8599853515625,140000
103.85965075980712,217515.35087906008,2015-10-01,2094.320068359375,141000
104.33213337680714,220816.87161160778,2015-11-01,2116.47998046875,142000
104.80735755940646,220542.98033855093,2015-12-01,2104.27001953125,143000
105.29798655752072,214618.35106003546,2016-01-01,2038.199951171875,144000
105.8074212988806,207695.73157974827,2016-02-01,1962.9599609375,145000
106.28999788081518,220255.19235665098,2016-03-01,2072.2099609375,146000
106.76369579269326,225383.50521623617,2016-04-01,2111.050048828125,147000
107.23909846316562,225575.29674078597,2016-05-01,2103.47998046875,148000
107.71067422274395,228405.87548234995,2016-06-01,2120.550048828125,149000
108.17000294118431,235495.8412103521,2016-07-01,2177.090087890625,150000
108.62583091775991,238304.44049048566,2016-08-01,2193.81005859375,151000
109.0828964410486,238659.20941962893,2016-09-01,2187.8701171875,152000
109.54381087457959,237666.26277112565,2016-10-01,2169.60009765625,153000
109.99546163827296,243540.96235504447,2016-11-01,2214.10009765625,154000
110.43453378535183,251517.96696753908,2016-12-01,2277.530029296875,155000
110.8691293308536,255108.75681629448,2017-01-01,2300.989990234375,156000
111.29079625763056,263930.5793041179,2017-02-01,2371.5400390625,157000
111.70729285824143,268206.97382499743,2017-03-01,2400.97998046875,158000
112.12427922973006,268891.9516228965,2017-04-01,2398.159912109375,159000
112.53772276622271,272196.11103588575,2017-05-01,2418.7099609375,160000
112.94525060939851,277147.322571221,2017-06-01,2453.820068359375,161000
113.34782060999214,281560.5247356941,2017-07-01,2484.0400390625,162000
113.74928674550029,283334.6992057588,2017-08-01,2490.8701171875,163000
114.14620035457875,287584.496333086,2017-09-01,2519.43994140625,164000
114.53335008379133,295837.35036245186,2017-10-01,2582.97998046875,165000
114.90960961394643,305399.8647332058,2017-11-01,2657.739990234375,166000
115.28067126245122,310677.9472548048,2017-12-01,2694.969970703125,167000
115.62875522002984,332186.3955592119,2018-01-01,2872.8701171875,168000
115.98136950717564,328918.52013704757,2018-02-01,2835.9599609375,169000
116.33827019415719,325968.1878958498,2018-03-01,2801.89990234375,170000
116.70625683020502,317148.0847338043,2018-04-01,2717.489990234375,171000
117.07092221454818,321036.5645903519,2018-05-01,2742.239990234375,172000
117.42915641032859,327799.9638044326,2018-06-01,2791.469970703125,173000
117.78027630362791,335441.76377161546,2018-07-01,2848.030029296875,174000
118.12315303944139,344506.1758395308,2018-08-01,2916.5,175000
118.46318385639448,348389.55162330583,2018-09-01,2940.909912109375,176000
118.80333609611345,349265.1884175972,2018-10-01,2939.860107421875,177000
119.15855696700471,335449.20000908547,2018-11-01,2815.14990234375,178000
119.51567687515794,334665.3999022628,2018-12-01,2800.179931640625,179000
119.88482359917452,324761.98703523265,2019-01-01,2708.949951171875,180000
120.24025404444748,338294.7511772913,2019-02-01,2813.489990234375,181000
120.58986649187972,344924.408091201,2019-03-01,2860.31005859375,182000
120.92890470602241,356682.2253703999,2019-04-01,2949.52001953125,183000
121.26741385750492,358239.69108784595,2019-05-01,2954.1298828125,184000
121.60477871182935,360454.7929432023,2019-06-01,2964.14990234375,185000
121.93503188604129,369216.8354687517,2019-07-01,3027.97998046875,186000
122.26686201915005,368462.2034584013,2019-08-01,3013.590087890625,187000
122.59776979953037,370489.23315923894,2019-09-01,3021.989990234375,188000
122.92562789204622,374935.46963798604,2019-10-01,3050.10009765625,189000
123.24265946106843,388739.3922352113,2019-11-01,3154.260009765625,190000
123.55054787647364,401283.5225185968,2019-12-01,3247.929931640625,191000
123.85014910548236,413383.3145987541,2020-01-01,3337.77001953125,192000
124.1448283748677,421287.9604113847,2020-02-01,3393.52001953125,193000
124.46363273398805,390407.5624229595,2020-03-01,3136.719970703125,194000
124.802058230846,368772.6231904687,2020-04-01,2954.860107421875,195000
125.12793231488206,383976.32228108944,2020-05-01,3068.669921875,196000
125.43723012729475,405554.8571417851,2020-06-01,3233.1298828125,197000
125.74210910649205,412432.8592202526,2020-07-01,3279.989990234375,198000
126.02662274307228,442954.5952801256,2020-08-01,3514.77001953125,199000
126.30532099091354,453197.3988686612,2020-09-01,3588.110107421875,200000
126.58702302691226,449364.95605409844,2020-10-01,3549.85009765625,201000
126.86129695599008,462535.01884969044,2020-11-01,3645.989990234375,202000
127.12724026033175,478023.8426195147,2020-12-01,3760.199951171875,203000
127.38557812109495,493096.8219089486,2021-01-01,3870.89990234375,204000
127.63871512575123,504227.80066891864,2021-02-01,3950.429931640625,205000
127.88906499519463,510841.34886720555,2021-03-01,3994.409912109375,206000
128.1261003587181,540535.8021442608,2021-04-01,4218.77978515625,207000
128.3620584881324,544003.5433691875,2021-05-01,4238.0400390625,208000
128.59448527000768,553268.7938647385,2021-06-01,4302.43017578125,209000
128.8202204220521,570669.7395392974,2021-07-01,4429.97021484375,210000
129.04061290361227,585503.6977220629,2021-08-01,4537.35986328125,211000
129.26059376055156,587599.2827695082,2021-09-01,4545.85009765625,212000
129.47760387822444,596643.1669946063,2021-10-01,4608.080078125,213000
129.68840400882172,615219.7517210753,2021-11-01,4743.830078125,214000
129.89635046748236,624662.4794869329,2021-12-01,4808.93017578125,215000
130.10387875891857,626921.1675118485,2022-01-01,4818.6201171875,216000
130.3214919313159,598867.6627229202,2022-02-01,4595.31005859375,217000
130.5371346635346,605339.8290796749,2022-03-01,4637.2998046875,218000
130.75483594633516,600615.8267157471,2022-04-01,4593.4501953125,219000
130.98698053614203,564247.3970430333,2022-05-01,4307.66015625,220000
131.22635759474966,548199.390359465,2022-06-01,4177.509765625,221000
131.46789474282102,544296.7915808288,2022-07-01,4140.14990234375,222000
131.69909365934703,569635.4275281733,2022-08-01,4325.27978515625,223000
131.9418545428402,543505.4142343479,2022-09-01,4119.27978515625,224000
132.19790895440264,516288.3472607415,2022-10-01,3905.419921875,225000
132.4430003793083,540382.024504895,2022-11-01,4080.110107421875,226000
132.6868457251603,544143.4416619735,2022-12-01,4100.9599609375,227000
132.93109309145098,544247.8054533286,2023-01-01,4094.2099609375,228000
133.16944711724233,558704.4174106659,2023-02-01,4195.43994140625,229000
133.41271172832302,548426.3047372039,2023-03-01,4110.75,230000
133.65251642800334,557339.0204869617,2023-04-01,4170.06005859375,231000
133.88886158101778,566497.1753105285,2023-05-01,4231.10009765625,232000
134.11315326885324,597940.8089667193,2023-06-01,4458.47998046875,233000
134.3302109732412,618868.6614557579,2023-07-01,4607.06982421875,234000
134.54833155345048,616852.9875739628,2023-08-01,4584.6201171875,235000
134.76853524186225,612017.6106671069,2023-09-01,4541.25,236000
134.99614059241063,593114.9696928072,2023-10-01,4393.56982421875,237000
135.21411758498164,620313.7128838704,2023-11-01,4587.64013671875,238000
135.42274213190066,649121.8034110852,2023-12-01,4793.2998046875,239000
135.6266706027946,665069.8159421375,2024-01-01,4903.68017578125,240000
